2012,KFA&SUP2,null,Galax Hof,DDR4,4000,16.00000
3452,SILICON,Silicon Power,DDR3,2133,16.00000
3449,SILICON,Silicon Power,DDR3,2400,8.00000
3453,SILICON,Silicon Power,DDR3,2400,16.00000
3454,SILICON,Silicon Power,DDR4,2133,4.00000
3456,SILICON,Silicon Power,DDR4,2133,8.00000
3458,SILICON,Silicon Power,DDR4,2133,16.00000
3455,SILICON,Silicon Power,DDR4,2400,4.00000
3457,SILICON,Silicon Power,DDR4,2400,8.00000
3459,SILICON,Silicon Power,DDR4,2400,16.00000
3460,SK,Sk Hynix,DDR3,1066,1.00000
3461,SK,Sk Hynix,DDR3,1333,2.00000
3462,SK,Sk Hynix,DDR3,1333,4.00000
3464,SK,Sk Hynix,DDR3L,1333,8.00000
3463,SK,Sk Hynix,DDR3L,1600,4.00000
3465,SK,Sk Hynix,DDR4,2133,4.00000
3466,SK,Sk Hynix,DDR4,2133,8.00000
3467,SK,Sk Hynix,DDR4,2400,8.00000
3469,SK,Sk Hynix,DDR4,2400,16.00000
3468,SK,Sk Hynix,DDR4,2666,8.00000
3470,SUPER,Super Talent,DDR3,1333,4.00000
3471,TEAM GROUP,Team Group,DDR2,800,2.00000
3475,TEAM GROUP,Team Group,DDR3,1066,8.00000
3473,TEAM GROUP,Team Group,DDR3,1333,4.00000
3476,TEAM GROUP,Team Group,DDR3,1333,8.00000
3478,TEAM GROUP,Team Group,DDR3,1333,16.00000
3482,TEAM GROUP,Team Group,DDR3,1333,32.00000
3472,TEAM GROUP,Team Group,DDR3,1600,2.00000
3474,TEAM GROUP,Team Group,DDR3,1600,4.00000
3477,TEAM GROUP,Team Group,DDR3,1600,8.00000
3479,TEAM GROUP,Team Group,DDR3,1600,16.00000
3480,TEAM GROUP,Team Group,DDR3,1866,16.00000
3481,TEAM GROUP,Team Group,DDR3,2133,16.00000
3483,TEAM GROUP,Team Group,DDR3L,1866,8.00000
3484,TEAM GROUP,Team Group,DDR4,2133,8.00000
3485,TEAM GROUP,Team Group,DDR4,2400,8.00000
3487,TEAM GROUP,Team Group,DDR4,2400,16.00000
3492,TEAM GROUP,Team Group,DDR4,2400,32.00000
3486,TEAM GROUP,Team Group,DDR4,3000,8.00000
3488,TEAM GROUP,Team Group,DDR4,3000,16.00000
3493,TEAM GROUP,Team Group,DDR4,3000,32.00000
3489,TEAM GROUP,Team Group,DDR4,3200,16.00000
3490,TEAM GROUP,Team Group,DDR4,3600,16.00000
3491,TEAM GROUP,Team Group,DDR4,4000,16.00000
3494,TEAM GROUP,Team Group Dark,DDR3,1600,8.00000
3496,TEAM GROUP,Team Group Dark,DDR3,1600,16.00000
3495,TEAM GROUP,Team Group Dark,DDR3,1866,8.00000
3497,TEAM GROUP,Team Group Dark,DDR3,2400,16.00000
3499,TEAM GROUP,Team Group Dark,DDR4,2400,8.00000
3505,TEAM GROUP,Team Group Dark,DDR4,2400,16.00000
3512,TEAM GROUP,Team Group Dark,DDR4,2400,32.00000
3516,TEAM GROUP,Team Group Dark,DDR4,2400,64.00000
3498,TEAM GROUP,Team Group Dark,DDR4,2666,4.00000
3500,TEAM GROUP,Team Group Dark,DDR4,2666,8.00000
3506,TEAM GROUP,Team Group Dark,DDR4,2666,16.00000
3513,TEAM GROUP,Team Group Dark,DDR4,2666,32.00000
3501,TEAM GROUP,Team Group Dark,DDR4,2800,8.00000
3502,TEAM GROUP,Team Group Dark,DDR4,3000,8.00000
3507,TEAM GROUP,Team Group Dark,DDR4,3000,16.00000
3514,TEAM GROUP,Team Group Dark,DDR4,3000,32.00000
3517,TEAM GROUP,Team Group Dark,DDR4,3000,64.00000
3503,TEAM GROUP,Team Group Dark,DDR4,3200,8.00000
3508,TEAM GROUP,Team Group Dark,DDR4,3200,16.00000
3515,TEAM GROUP,Team Group Dark,DDR4,3200,32.00000
3518,TEAM GROUP,Team Group Dark,DDR4,3200,64.00000
3504,TEAM GROUP,Team Group Dark,DDR4,3333,8.00000
3509,TEAM GROUP,Team Group Dark,DDR4,3333,16.00000
3510,TEAM GROUP,Team Group Dark,DDR4,3600,16.00000
3511,TEAM GROUP,Team Group Dark,DDR4,3866,16.00000
3519,TEAM GROUP,Team Group Delta,DDR4,2400,4.00000
3521,TEAM GROUP,Team Group Delta,DDR4,2400,8.00000
3524,TEAM GROUP,Team Group Delta,DDR4,2400,16.00000
3527,TEAM GROUP,Team Group Delta,DDR4,2400,32.00000
3520,TEAM GROUP,Team Group Delta,DDR4,2666,4.00000
3522,TEAM GROUP,Team Group Delta,DDR4,2666,8.00000
3525,TEAM GROUP,Team Group Delta,DDR4,2666,16.00000
3528,TEAM GROUP,Team Group Delta,DDR4,2666,32.00000
3523,TEAM GROUP,Team Group Delta,DDR4,3000,8.00000
3526,TEAM GROUP,Team Group Delta,DDR4,3000,16.00000
3529,TEAM GROUP,Team Group Delta,DDR4,3000,32.00000
3530,TEAM GROUP,Team Group Elite,DDR2,667,1.00000
3532,TEAM GROUP,Team Group Elite,DDR2,667,2.00000
3534,TEAM GROUP,Team Group Elite,DDR2,667,4.00000
3531,TEAM GROUP,Team Group Elite,DDR2,800,1.00000
3533,TEAM GROUP,Team Group Elite,DDR2,800,2.00000
3535,TEAM GROUP,Team Group Elite,DDR2,800,4.00000
3536,TEAM GROUP,Team Group Elite,DDR3,1066,2.00000
3539,TEAM GROUP,Team Group Elite,DDR3,1066,4.00000
3537,TEAM GROUP,Team Group Elite,DDR3,1333,2.00000
3540,TEAM GROUP,Team Group Elite,DDR3,1333,4.00000
3542,TEAM GROUP,Team Group Elite,DDR3,1333,8.00000
3545,TEAM GROUP,Team Group Elite,DDR3,1333,16.00000
3538,TEAM GROUP,Team Group Elite,DDR3,1600,2.00000
3541,TEAM GROUP,Team Group Elite,DDR3,1600,4.00000
3543,TEAM GROUP,Team Group Elite,DDR3,1600,8.00000
3546,TEAM GROUP,Team Group Elite,DDR3,1600,16.00000
3544,TEAM GROUP,Team Group Elite,DDR3,1866,8.00000
3547,TEAM GROUP,Team Group Elite,DDR4,2133,4.00000
3549,TEAM GROUP,Team Group Elite,DDR4,2133,8.00000
3551,TEAM GROUP,Team Group Elite,DDR4,2133,16.00000
3553,TEAM GROUP,Team Group Elite,DDR4,2133,32.00000
3548,TEAM GROUP,Team Group Elite,DDR4,2400,4.00000
3550,TEAM GROUP,Team Group Elite,DDR4,2400,8.00000
3552,TEAM GROUP,Team Group Elite,DDR4,2400,16.00000
3554,TEAM GROUP,Team Group Elite,DDR4,2400,32.00000
3555,TEAM GROUP,Team Group Night Hawk,DDR4,2666,16.00000
3556,TEAM GROUP,Team Group Night Hawk,DDR4,2800,16.00000
3557,TEAM GROUP,Team Group Night Hawk,DDR4,3000,16.00000
3561,TEAM GROUP,Team Group Night Hawk,DDR4,3000,32.00000
3558,TEAM GROUP,Team Group Night Hawk,DDR4,3200,16.00000
3562,TEAM GROUP,Team Group Night Hawk,DDR4,3200,32.00000
3559,TEAM GROUP,Team Group Night Hawk,DDR4,3600,16.00000
3560,TEAM GROUP,Team Group Night Hawk,DDR4,4000,16.00000
3563,TEAM GROUP,Team Group Value,DDR2,667,1.00000
3564,TEAM GROUP,Team Group Value,DDR2,800,1.00000
3565,TEAM GROUP,Team Group Value,DDR2,800,2.00000
3566,TEAM GROUP,Team Group Vulcan,DDR3,1600,8.00000
3570,TEAM GROUP,Team Group Vulcan,DDR3,1600,16.00000
3573,TEAM GROUP,Team Group Vulcan,DDR3,1600,32.00000
3567,TEAM GROUP,Team Group Vulcan,DDR3,1866,8.00000
3568,TEAM GROUP,Team Group Vulcan,DDR3,2133,8.00000
3571,TEAM GROUP,Team Group Vulcan,DDR3,2133,16.00000
3569,TEAM GROUP,Team Group Vulcan,DDR3,2400,8.00000
3572,TEAM GROUP,Team Group Vulcan,DDR3,2400,16.00000
3574,TEAM GROUP,Team Group Vulcan,DDR4,2400,4.00000
3576,TEAM GROUP,Team Group Vulcan,DDR4,2400,8.00000
3581,TEAM GROUP,Team Group Vulcan,DDR4,2400,16.00000
3587,TEAM GROUP,Team Group Vulcan,DDR4,2400,32.00000
3592,TEAM GROUP,Team Group Vulcan,DDR4,2400,64.00000
3575,TEAM GROUP,Team Group Vulcan,DDR4,2666,4.00000
3577,TEAM GROUP,Team Group Vulcan,DDR4,2666,8.00000
3582,TEAM GROUP,Team Group Vulcan,DDR4,2666,16.00000
3588,TEAM GROUP,Team Group Vulcan,DDR4,2666,32.00000
3578,TEAM GROUP,Team Group Vulcan,DDR4,2800,8.00000
3583,TEAM GROUP,Team Group Vulcan,DDR4,2800,16.00000
3589,TEAM GROUP,Team Group Vulcan,DDR4,2800,32.00000
3579,TEAM GROUP,Team Group Vulcan,DDR4,3000,8.00000
3584,TEAM GROUP,Team Group Vulcan,DDR4,3000,16.00000
3590,TEAM GROUP,Team Group Vulcan,DDR4,3000,32.00000
3593,TEAM GROUP,Team Group Vulcan,DDR4,3000,64.00000
3580,TEAM GROUP,Team Group Vulcan,DDR4,3200,8.00000
3585,TEAM GROUP,Team Group Vulcan,DDR4,3200,16.00000
3591,TEAM GROUP,Team Group Vulcan,DDR4,3200,32.00000
3594,TEAM GROUP,Team Group Vulcan,DDR4,3200,64.00000
3586,TEAM GROUP,Team Group Vulcan,DDR4,3300,16.00000
3595,TEAM GROUP,Team Group Xtreem,DDR3,1600,4.00000
3596,TEAM GROUP,Team Group Xtreem,DDR3,1600,8.00000
3600,TEAM GROUP,Team Group Xtreem,DDR3,1600,16.00000
3601,TEAM GROUP,Team Group Xtreem,DDR3,2133,16.00000
3605,TEAM GROUP,Team Group Xtreem,DDR3,2133,32.00000
3597,TEAM GROUP,Team Group Xtreem,DDR3,2400,8.00000
3602,TEAM GROUP,Team Group Xtreem,DDR3,2400,16.00000
3606,TEAM GROUP,Team Group Xtreem,DDR3,2400,32.00000
3603,TEAM GROUP,Team Group Xtreem,DDR3,2600,16.00000
3598,TEAM GROUP,Team Group Xtreem,DDR3,2666,8.00000
3604,TEAM GROUP,Team Group Xtreem,DDR3,2666,16.00000
3599,TEAM GROUP,Team Group Xtreem,DDR3,2800,8.00000
3607,TEAM GROUP,Team Group Xtreem,DDR4,3466,8.00000
3611,TEAM GROUP,Team Group Xtreem,DDR4,3466,16.00000
3608,TEAM GROUP,Team Group Xtreem,DDR4,3600,8.00000
3612,TEAM GROUP,Team Group Xtreem,DDR4,3600,16.00000
3618,TEAM GROUP,Team Group Xtreem,DDR4,3600,32.00000
3609,TEAM GROUP,Team Group Xtreem,DDR4,3733,8.00000
3613,TEAM GROUP,Team Group Xtreem,DDR4,3733,16.00000
3619,TEAM GROUP,Team Group Xtreem,DDR4,3733,32.00000
3610,TEAM GROUP,Team Group Xtreem,DDR4,3866,8.00000
3614,TEAM GROUP,Team Group Xtreem,DDR4,3866,16.00000
3620,TEAM GROUP,Team Group Xtreem,DDR4,3866,32.00000
3615,TEAM GROUP,Team Group Xtreem,DDR4,4000,16.00000
3621,TEAM GROUP,Team Group Xtreem,DDR4,4000,32.00000
3616,TEAM GROUP,Team Group Xtreem,DDR4,4133,16.00000
3617,TEAM GROUP,Team Group Xtreem,DDR4,4500,16.00000
3622,TEAM GROUP,Team Group Zeus,DDR3,1600,8.00000
3623,TEAM GROUP,Team Group Zeus,DDR3,2133,8.00000
3624,TEAM GROUP,Team Group Zeus,DDR3,2133,16.00000
3625,TOSHIBA,Toshiba,DDR3,1600,4.00000
3635,TRANSCEND,Transcend,DDR2,400,4.00000
3626,TRANSCEND,Transcend,DDR2,533,.50000
3629,TRANSCEND,Transcend,DDR2,533,1.00000
3632,TRANSCEND,Transcend,DDR2,533,2.00000
3636,TRANSCEND,Transcend,DDR2,533,4.00000
3627,TRANSCEND,Transcend,DDR2,667,.50000
3630,TRANSCEND,Transcend,DDR2,667,1.00000
3633,TRANSCEND,Transcend,DDR2,667,2.00000
3637,TRANSCEND,Transcend,DDR2,667,4.00000
3628,TRANSCEND,Transcend,DDR2,800,.50000
3631,TRANSCEND,Transcend,DDR2,800,1.00000
3634,TRANSCEND,Transcend,DDR2,800,2.00000
3638,TRANSCEND,Transcend,DDR3,1066,1.00000
3640,TRANSCEND,Transcend,DDR3,1066,2.00000
3643,TRANSCEND,Transcend,DDR3,1066,4.00000
3648,TRANSCEND,Transcend,DDR3,1066,8.00000
3639,TRANSCEND,Transcend,DDR3,1333,1.00000
3641,TRANSCEND,Transcend,DDR3,1333,2.00000
3644,TRANSCEND,Transcend,DDR3,1333,4.00000
3649,TRANSCEND,Transcend,DDR3,1333,8.00000
3655,TRANSCEND,Transcend,DDR3,1333,16.00000
3658,TRANSCEND,Transcend,DDR3,1333,32.00000
3642,TRANSCEND,Transcend,DDR3,1600,2.00000
3645,TRANSCEND,Transcend,DDR3,1600,4.00000
3650,TRANSCEND,Transcend,DDR3,1600,8.00000
3656,TRANSCEND,Transcend,DDR3,1600,16.00000
3646,TRANSCEND,Transcend,DDR3,1866,4.00000
3651,TRANSCEND,Transcend,DDR3,1866,8.00000
3652,TRANSCEND,Transcend,DDR3,2000,8.00000
3647,TRANSCEND,Transcend,DDR3,2133,4.00000
3653,TRANSCEND,Transcend,DDR3,2133,8.00000
3657,TRANSCEND,Transcend,DDR3,2133,16.00000
3654,TRANSCEND,Transcend,DDR3,2400,8.00000
3659,TRANSCEND,Transcend,DDR4,2133,4.00000
3661,TRANSCEND,Transcend,DDR4,2133,8.00000
3663,TRANSCEND,Transcend,DDR4,2133,16.00000
3665,TRANSCEND,Transcend,DDR4,2133,32.00000
3660,TRANSCEND,Transcend,DDR4,2400,4.00000
3662,TRANSCEND,Transcend,DDR4,2400,8.00000
3664,TRANSCEND,Transcend,DDR4,2400,16.00000
3666,TRANSCEND,Transcend,DDR4,2400,32.00000
3667,V7,V7,DDR3,1333,2.00000
3668,V7,V7,DDR3,1333,4.00000
3669,V7,V7,DDR3,1333,8.00000
3670,V7,V7,DDR3,1600,8.00000
3672,V7,V7,DDR4,2133,16.00000
3673,V7,V7,DDR4,2133,32.00000
3671,V7,V7,DDR4,2400,8.00000
3674,VISIONTEK,Visiontek,DDR2,800,4.00000
3675,VISIONTEK,Visiontek,DDR3,1333,2.00000
3676,VISIONTEK,Visiontek,DDR3,1600,2.00000
3677,VISIONTEK,Visiontek,DDR3,1600,4.00000
3678,VISIONTEK,Visiontek,DDR3,1600,8.00000
3680,VISIONTEK,Visiontek,DDR3,1600,16.00000
3679,VISIONTEK,Visiontek,DDR3,1866,8.00000
3681,WINTEC,Wintec,DDR2,667,1.00000
3682,WINTEC,Wintec,DDR2,667,2.00000
3683,WINTEC,Wintec,DDR2,800,2.00000
3684,WINTEC,Wintec,DDR2,800,4.00000
3685,WINTEC,Wintec,DDR2,800,8.00000
3686,WINTEC,Wintec,DDR3,1333,2.00000
3688,WINTEC,Wintec,DDR3,1333,4.00000
3693,WINTEC,Wintec,DDR3,1333,8.00000
3697,WINTEC,Wintec,DDR3,1333,16.00000
3702,WINTEC,Wintec,DDR3,1333,64.00000
3687,WINTEC,Wintec,DDR3,1600,2.00000
3689,WINTEC,Wintec,DDR3,1600,4.00000
3691,WINTEC,Wintec,DDR3,1600,6.00000
3694,WINTEC,Wintec,DDR3,1600,8.00000
3696,WINTEC,Wintec,DDR3,1600,12.00000
3698,WINTEC,Wintec,DDR3,1600,16.00000
3700,WINTEC,Wintec,DDR3,1600,32.00000
3690,WINTEC,Wintec,DDR3,1866,4.00000
3692,WINTEC,Wintec,DDR3,1866,6.00000
3695,WINTEC,Wintec,DDR3,1866,8.00000
3699,WINTEC,Wintec,DDR3,1866,16.00000
3701,WINTEC,Wintec,DDR3,1866,32.00000
3703,WINTEC,Wintec,DDR3,1866,64.00000
3704,WINTEC,Wintec,DDR4,2133,64.00000
3705,XPG,Xpg Flame,DDR4,2400,4.00000
